grupo,idioma,linea,etiqueta,href_literal,url_absoluta,texto,idioma_destino,categoria_destino,destino_en_alcance,fragmento_local_resuelto,atributos_y_contexto
PRICES,fr,1286,a,https://rentalscooterbarcelona.com/fr/Prices/,https://rentalscooterbarcelona.com/fr/Prices/,Voir les tarifs,fr,Prices,SÍ,AUSENTE,"{""tag"":""a"",""line"":1286,""class"":""btn btn-gradient"",""href"":""https://rentalscooterbarcelona.com/fr/Prices/"",""raw_href"":""https://rentalscooterbarcelona.com/fr/Prices/"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/Prices/"",""text"":""Voir les tarifs"",""accessible_name_static"":""Voir les tarifs"",""internal"":true,""ancestors"":[{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""fr"",""destination_category"":""Prices"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
PRICES,fr,1295,a,https://rentalscooterbarcelona.com/Prices/,https://rentalscooterbarcelona.com/Prices/,en English,en,Prices,SÍ,AUSENTE,"{""tag"":""a"",""line"":1295,""class"":""dropdown-item"",""href"":""https://rentalscooterbarcelona.com/Prices/"",""role"":""menuitem"",""raw_href"":""https://rentalscooterbarcelona.com/Prices/"",""absolute_url"":""https://rentalscooterbarcelona.com/Prices/"",""text"":""en English"",""accessible_name_static"":""en English"",""internal"":true,""ancestors"":[{""tag"":""div"",""id"":null,""class"":""dropdown-menu""},{""tag"":""div"",""id"":null,""class"":""header-right-mobile""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""en"",""destination_category"":""Prices"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
PRICES,fr,1295,a,https://rentalscooterbarcelona.com/es/Prices/,https://rentalscooterbarcelona.com/es/Prices/,es Spanish,es,Prices,SÍ,AUSENTE,"{""tag"":""a"",""line"":1295,""class"":""dropdown-item"",""href"":""https://rentalscooterbarcelona.com/es/Prices/"",""role"":""menuitem"",""raw_href"":""https://rentalscooterbarcelona.com/es/Prices/"",""absolute_url"":""https://rentalscooterbarcelona.com/es/Prices/"",""text"":""es Spanish"",""accessible_name_static"":""es Spanish"",""internal"":true,""ancestors"":[{""tag"":""div"",""id"":null,""class"":""dropdown-menu""},{""tag"":""div"",""id"":null,""class"":""header-right-mobile""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""es"",""destination_category"":""Prices"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
PRICES,fr,1295,a,https://rentalscooterbarcelona.com/fr/Prices/,https://rentalscooterbarcelona.com/fr/Prices/,fr French,fr,Prices,SÍ,AUSENTE,"{""tag"":""a"",""line"":1295,""class"":""dropdown-item"",""href"":""https://rentalscooterbarcelona.com/fr/Prices/"",""role"":""menuitem"",""raw_href"":""https://rentalscooterbarcelona.com/fr/Prices/"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/Prices/"",""text"":""fr French"",""accessible_name_static"":""fr French"",""internal"":true,""ancestors"":[{""tag"":""div"",""id"":null,""class"":""dropdown-menu""},{""tag"":""div"",""id"":null,""class"":""header-right-mobile""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""fr"",""destination_category"":""Prices"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
PRICES,fr,1295,a,https://rentalscooterbarcelona.com/it/Prices/,https://rentalscooterbarcelona.com/it/Prices/,it Italian,it,Prices,SÍ,AUSENTE,"{""tag"":""a"",""line"":1295,""class"":""dropdown-item"",""href"":""https://rentalscooterbarcelona.com/it/Prices/"",""role"":""menuitem"",""raw_href"":""https://rentalscooterbarcelona.com/it/Prices/"",""absolute_url"":""https://rentalscooterbarcelona.com/it/Prices/"",""text"":""it Italian"",""accessible_name_static"":""it Italian"",""internal"":true,""ancestors"":[{""tag"":""div"",""id"":null,""class"":""dropdown-menu""},{""tag"":""div"",""id"":null,""class"":""header-right-mobile""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""it"",""destination_category"":""Prices"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
PRICES,fr,1295,a,https://rentalscooterbarcelona.com/de/Prices/,https://rentalscooterbarcelona.com/de/Prices/,de German,de,Prices,SÍ,AUSENTE,"{""tag"":""a"",""line"":1295,""class"":""dropdown-item"",""href"":""https://rentalscooterbarcelona.com/de/Prices/"",""role"":""menuitem"",""raw_href"":""https://rentalscooterbarcelona.com/de/Prices/"",""absolute_url"":""https://rentalscooterbarcelona.com/de/Prices/"",""text"":""de German"",""accessible_name_static"":""de German"",""internal"":true,""ancestors"":[{""tag"":""div"",""id"":null,""class"":""dropdown-menu""},{""tag"":""div"",""id"":null,""class"":""header-right-mobile""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""de"",""destination_category"":""Prices"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
PRICES,fr,1295,a,https://rentalscooterbarcelona.com/nl/Prices/,https://rentalscooterbarcelona.com/nl/Prices/,nl Dutch,nl,Prices,SÍ,AUSENTE,"{""tag"":""a"",""line"":1295,""class"":""dropdown-item"",""href"":""https://rentalscooterbarcelona.com/nl/Prices/"",""role"":""menuitem"",""raw_href"":""https://rentalscooterbarcelona.com/nl/Prices/"",""absolute_url"":""https://rentalscooterbarcelona.com/nl/Prices/"",""text"":""nl Dutch"",""accessible_name_static"":""nl Dutch"",""internal"":true,""ancestors"":[{""tag"":""div"",""id"":null,""class"":""dropdown-menu""},{""tag"":""div"",""id"":null,""class"":""header-right-mobile""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""nl"",""destination_category"":""Prices"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
PRICES,fr,1295,a,https://rentalscooterbarcelona.com/pt/Prices/,https://rentalscooterbarcelona.com/pt/Prices/,pt Portuguese,pt,Prices,SÍ,AUSENTE,"{""tag"":""a"",""line"":1295,""class"":""dropdown-item"",""href"":""https://rentalscooterbarcelona.com/pt/Prices/"",""role"":""menuitem"",""raw_href"":""https://rentalscooterbarcelona.com/pt/Prices/"",""absolute_url"":""https://rentalscooterbarcelona.com/pt/Prices/"",""text"":""pt Portuguese"",""accessible_name_static"":""pt Portuguese"",""internal"":true,""ancestors"":[{""tag"":""div"",""id"":null,""class"":""dropdown-menu""},{""tag"":""div"",""id"":null,""class"":""header-right-mobile""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""pt"",""destination_category"":""Prices"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
PRICES,fr,1295,a,https://rentalscooterbarcelona.com/cat/Prices/,https://rentalscooterbarcelona.com/cat/Prices/,ca Catalan,ca,Prices,SÍ,AUSENTE,"{""tag"":""a"",""line"":1295,""class"":""dropdown-item"",""href"":""https://rentalscooterbarcelona.com/cat/Prices/"",""role"":""menuitem"",""raw_href"":""https://rentalscooterbarcelona.com/cat/Prices/"",""absolute_url"":""https://rentalscooterbarcelona.com/cat/Prices/"",""text"":""ca Catalan"",""accessible_name_static"":""ca Catalan"",""internal"":true,""ancestors"":[{""tag"":""div"",""id"":null,""class"":""dropdown-menu""},{""tag"":""div"",""id"":null,""class"":""header-right-mobile""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""ca"",""destination_category"":""Prices"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
PRICES,fr,1295,a,https://rentalscooterbarcelona.com/sv/Prices/,https://rentalscooterbarcelona.com/sv/Prices/,sv Svenska,sv,Prices,SÍ,AUSENTE,"{""tag"":""a"",""line"":1295,""class"":""dropdown-item"",""href"":""https://rentalscooterbarcelona.com/sv/Prices/"",""role"":""menuitem"",""raw_href"":""https://rentalscooterbarcelona.com/sv/Prices/"",""absolute_url"":""https://rentalscooterbarcelona.com/sv/Prices/"",""text"":""sv Svenska"",""accessible_name_static"":""sv Svenska"",""internal"":true,""ancestors"":[{""tag"":""div"",""id"":null,""class"":""dropdown-menu""},{""tag"":""div"",""id"":null,""class"":""header-right-mobile""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""sv"",""destination_category"":""Prices"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
PRICES,fr,1295,a,https://rentalscooterbarcelona.com/pl/Prices/,https://rentalscooterbarcelona.com/pl/Prices/,pl Polski,pl,Prices,SÍ,AUSENTE,"{""tag"":""a"",""line"":1295,""class"":""dropdown-item"",""href"":""https://rentalscooterbarcelona.com/pl/Prices/"",""role"":""menuitem"",""raw_href"":""https://rentalscooterbarcelona.com/pl/Prices/"",""absolute_url"":""https://rentalscooterbarcelona.com/pl/Prices/"",""text"":""pl Polski"",""accessible_name_static"":""pl Polski"",""internal"":true,""ancestors"":[{""tag"":""div"",""id"":null,""class"":""dropdown-menu""},{""tag"":""div"",""id"":null,""class"":""header-right-mobile""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""pl"",""destination_category"":""Prices"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
PRICES,fr,1306,a,https://rentalscooterbarcelona.com/fr/,https://rentalscooterbarcelona.com/fr/,Accueil,fr,HOME,SÍ,AUSENTE,"{""tag"":""a"",""line"":1306,""class"":""m-link m-link-main"",""href"":""https://rentalscooterbarcelona.com/fr/"",""raw_href"":""https://rentalscooterbarcelona.com/fr/"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/"",""text"":""Accueil"",""accessible_name_static"":""Accueil"",""internal"":true,""ancestors"":[{""tag"":""nav"",""id"":null,""class"":null},{""tag"":""div"",""id"":""mobileMenu"",""class"":""mobile-menu""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""fr"",""destination_category"":""HOME"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
PRICES,fr,1307,a,https://rentalscooterbarcelona.com/fr/Prices/,https://rentalscooterbarcelona.com/fr/Prices/,Tarifs,fr,Prices,SÍ,AUSENTE,"{""tag"":""a"",""line"":1307,""class"":""m-link m-link-main"",""href"":""https://rentalscooterbarcelona.com/fr/Prices/"",""raw_href"":""https://rentalscooterbarcelona.com/fr/Prices/"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/Prices/"",""text"":""Tarifs"",""accessible_name_static"":""Tarifs"",""internal"":true,""ancestors"":[{""tag"":""nav"",""id"":null,""class"":null},{""tag"":""div"",""id"":""mobileMenu"",""class"":""mobile-menu""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""fr"",""destination_category"":""Prices"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
PRICES,fr,1308,a,https://rentalscooterbarcelona.com/fr/scooter/,https://rentalscooterbarcelona.com/fr/scooter/,Scooter,fr,scooter,SÍ,AUSENTE,"{""tag"":""a"",""line"":1308,""class"":""m-link m-link-main"",""href"":""https://rentalscooterbarcelona.com/fr/scooter/"",""raw_href"":""https://rentalscooterbarcelona.com/fr/scooter/"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/scooter/"",""text"":""Scooter"",""accessible_name_static"":""Scooter"",""internal"":true,""ancestors"":[{""tag"":""nav"",""id"":null,""class"":null},{""tag"":""div"",""id"":""mobileMenu"",""class"":""mobile-menu""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""fr"",""destination_category"":""scooter"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
PRICES,fr,1309,a,https://rentalscooterbarcelona.com/fr/rollerblades/,https://rentalscooterbarcelona.com/fr/rollerblades/,Rollers en ligne,fr,rollerblades,SÍ,AUSENTE,"{""tag"":""a"",""line"":1309,""class"":""m-link m-link-main"",""href"":""https://rentalscooterbarcelona.com/fr/rollerblades/"",""raw_href"":""https://rentalscooterbarcelona.com/fr/rollerblades/"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/rollerblades/"",""text"":""Rollers en ligne"",""accessible_name_static"":""Rollers en ligne"",""internal"":true,""ancestors"":[{""tag"":""nav"",""id"":null,""class"":null},{""tag"":""div"",""id"":""mobileMenu"",""class"":""mobile-menu""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""fr"",""destination_category"":""rollerblades"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
PRICES,fr,1310,a,https://rentalscooterbarcelona.com/fr/blog/,https://rentalscooterbarcelona.com/fr/blog/,Blog,fr,BLOG HOME,NO,AUSENTE,"{""tag"":""a"",""line"":1310,""class"":""m-link m-link-main"",""href"":""https://rentalscooterbarcelona.com/fr/blog/"",""raw_href"":""https://rentalscooterbarcelona.com/fr/blog/"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/blog/"",""text"":""Blog"",""accessible_name_static"":""Blog"",""internal"":true,""ancestors"":[{""tag"":""nav"",""id"":null,""class"":null},{""tag"":""div"",""id"":""mobileMenu"",""class"":""mobile-menu""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""fr"",""destination_category"":""BLOG HOME"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
PRICES,fr,1310,a,https://rentalscooterbarcelona.com/fr/location-contact/,https://rentalscooterbarcelona.com/fr/location-contact/,Emplacement et contact,fr,location-contact,NO,AUSENTE,"{""tag"":""a"",""line"":1310,""class"":""m-link m-link-main"",""href"":""https://rentalscooterbarcelona.com/fr/location-contact/"",""raw_href"":""https://rentalscooterbarcelona.com/fr/location-contact/"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/location-contact/"",""text"":""Emplacement et contact"",""accessible_name_static"":""Emplacement et contact"",""internal"":true,""ancestors"":[{""tag"":""nav"",""id"":null,""class"":null},{""tag"":""div"",""id"":""mobileMenu"",""class"":""mobile-menu""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""fr"",""destination_category"":""location-contact"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
PRICES,fr,1320,a,https://rentalscooterbarcelona.com/fr/location-contact/,https://rentalscooterbarcelona.com/fr/location-contact/,"Vila Olímpica del Poblenou, Barcelona",fr,location-contact,NO,AUSENTE,"{""tag"":""a"",""line"":1320,""class"":""m-link m-link-meta"",""href"":""https://rentalscooterbarcelona.com/fr/location-contact/"",""raw_href"":""https://rentalscooterbarcelona.com/fr/location-contact/"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/location-contact/"",""text"":""Vila Olímpica del Poblenou, Barcelona"",""accessible_name_static"":""Vila Olímpica del Poblenou, Barcelona"",""internal"":true,""ancestors"":[{""tag"":""nav"",""id"":null,""class"":null},{""tag"":""div"",""id"":""mobileMenu"",""class"":""mobile-menu""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""fr"",""destination_category"":""location-contact"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
PRICES,fr,1325,a,https://rentalscooterbarcelona.com/fr/Prices/,https://rentalscooterbarcelona.com/fr/Prices/,Voir les tarifs et réserver,fr,Prices,SÍ,AUSENTE,"{""tag"":""a"",""line"":1325,""class"":""btn btn-gradient"",""href"":""https://rentalscooterbarcelona.com/fr/Prices/"",""raw_href"":""https://rentalscooterbarcelona.com/fr/Prices/"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/Prices/"",""text"":""Voir les tarifs et réserver"",""accessible_name_static"":""Voir les tarifs et réserver"",""internal"":true,""ancestors"":[{""tag"":""nav"",""id"":null,""class"":null},{""tag"":""div"",""id"":""mobileMenu"",""class"":""mobile-menu""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""fr"",""destination_category"":""Prices"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
PRICES,fr,1348,a,https://rentalscooterbarcelona.com/fr/scooter/,https://rentalscooterbarcelona.com/fr/scooter/,Location de scooter,fr,scooter,SÍ,AUSENTE,"{""tag"":""a"",""line"":1348,""class"":""hero-service-pill"",""href"":""https://rentalscooterbarcelona.com/fr/scooter/"",""raw_href"":""https://rentalscooterbarcelona.com/fr/scooter/"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/scooter/"",""text"":""Location de scooter"",""accessible_name_static"":""Location de scooter"",""internal"":true,""ancestors"":[],""destination_language"":""fr"",""destination_category"":""scooter"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
PRICES,fr,1349,a,https://rentalscooterbarcelona.com/fr/rollerblades/,https://rentalscooterbarcelona.com/fr/rollerblades/,Rollers en ligne,fr,rollerblades,SÍ,AUSENTE,"{""tag"":""a"",""line"":1349,""class"":""hero-service-pill"",""href"":""https://rentalscooterbarcelona.com/fr/rollerblades/"",""raw_href"":""https://rentalscooterbarcelona.com/fr/rollerblades/"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/rollerblades/"",""text"":""Rollers en ligne"",""accessible_name_static"":""Rollers en ligne"",""internal"":true,""ancestors"":[],""destination_language"":""fr"",""destination_category"":""rollerblades"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
PRICES,fr,1350,a,https://rentalscooterbarcelona.com/fr/bike/,https://rentalscooterbarcelona.com/fr/bike/,Location de vélos,fr,bike,NO,AUSENTE,"{""tag"":""a"",""line"":1350,""class"":""hero-service-pill"",""href"":""https://rentalscooterbarcelona.com/fr/bike/"",""raw_href"":""https://rentalscooterbarcelona.com/fr/bike/"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/bike/"",""text"":""Location de vélos"",""accessible_name_static"":""Location de vélos"",""internal"":true,""ancestors"":[],""destination_language"":""fr"",""destination_category"":""bike"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
PRICES,fr,1351,a,https://rentalscooterbarcelona.com/fr/quads/,https://rentalscooterbarcelona.com/fr/quads/,Rollers classiques,fr,quads,NO,AUSENTE,"{""tag"":""a"",""line"":1351,""class"":""hero-service-pill"",""href"":""https://rentalscooterbarcelona.com/fr/quads/"",""raw_href"":""https://rentalscooterbarcelona.com/fr/quads/"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/quads/"",""text"":""Rollers classiques"",""accessible_name_static"":""Rollers classiques"",""internal"":true,""ancestors"":[],""destination_language"":""fr"",""destination_category"":""quads"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
PRICES,fr,1352,a,https://rentalscooterbarcelona.com/fr/skateboard/,https://rentalscooterbarcelona.com/fr/skateboard/,Skateboard,fr,skateboard,NO,AUSENTE,"{""tag"":""a"",""line"":1352,""class"":""hero-service-pill"",""href"":""https://rentalscooterbarcelona.com/fr/skateboard/"",""raw_href"":""https://rentalscooterbarcelona.com/fr/skateboard/"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/skateboard/"",""text"":""Skateboard"",""accessible_name_static"":""Skateboard"",""internal"":true,""ancestors"":[],""destination_language"":""fr"",""destination_category"":""skateboard"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
PRICES,fr,1353,a,https://rentalscooterbarcelona.com/fr/longboard/,https://rentalscooterbarcelona.com/fr/longboard/,Longboard,fr,longboard,NO,AUSENTE,"{""tag"":""a"",""line"":1353,""class"":""hero-service-pill"",""href"":""https://rentalscooterbarcelona.com/fr/longboard/"",""raw_href"":""https://rentalscooterbarcelona.com/fr/longboard/"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/longboard/"",""text"":""Longboard"",""accessible_name_static"":""Longboard"",""internal"":true,""ancestors"":[],""destination_language"":""fr"",""destination_category"":""longboard"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
PRICES,fr,1369,a,#scooter-prices,https://rentalscooterbarcelona.com/fr/Prices/#scooter-prices,Prix scooters,fr,Prices,SÍ,SÍ,"{""tag"":""a"",""line"":1369,""class"":""service-jump-pill"",""href"":""#scooter-prices"",""raw_href"":""#scooter-prices"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/Prices/#scooter-prices"",""text"":""Prix scooters"",""accessible_name_static"":""Prix scooters"",""internal"":true,""ancestors"":[],""destination_language"":""fr"",""destination_category"":""Prices"",""same_page_fragment_exists"":true,""destination_in_scope"":true,""target_fragment_exists"":true}"
PRICES,fr,1369,a,#skates-prices,https://rentalscooterbarcelona.com/fr/Prices/#skates-prices,Rollers en ligne,fr,Prices,SÍ,SÍ,"{""tag"":""a"",""line"":1369,""class"":""service-jump-pill"",""href"":""#skates-prices"",""raw_href"":""#skates-prices"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/Prices/#skates-prices"",""text"":""Rollers en ligne"",""accessible_name_static"":""Rollers en ligne"",""internal"":true,""ancestors"":[],""destination_language"":""fr"",""destination_category"":""Prices"",""same_page_fragment_exists"":true,""destination_in_scope"":true,""target_fragment_exists"":true}"
PRICES,fr,1369,a,#bike-prices,https://rentalscooterbarcelona.com/fr/Prices/#bike-prices,Prix vélos,fr,Prices,SÍ,SÍ,"{""tag"":""a"",""line"":1369,""class"":""service-jump-pill"",""href"":""#bike-prices"",""raw_href"":""#bike-prices"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/Prices/#bike-prices"",""text"":""Prix vélos"",""accessible_name_static"":""Prix vélos"",""internal"":true,""ancestors"":[],""destination_language"":""fr"",""destination_category"":""Prices"",""same_page_fragment_exists"":true,""destination_in_scope"":true,""target_fragment_exists"":true}"
PRICES,fr,1369,a,#quads-prices,https://rentalscooterbarcelona.com/fr/Prices/#quads-prices,Rollers classiques,fr,Prices,SÍ,SÍ,"{""tag"":""a"",""line"":1369,""class"":""service-jump-pill"",""href"":""#quads-prices"",""raw_href"":""#quads-prices"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/Prices/#quads-prices"",""text"":""Rollers classiques"",""accessible_name_static"":""Rollers classiques"",""internal"":true,""ancestors"":[],""destination_language"":""fr"",""destination_category"":""Prices"",""same_page_fragment_exists"":true,""destination_in_scope"":true,""target_fragment_exists"":true}"
PRICES,fr,1369,a,#boards-prices,https://rentalscooterbarcelona.com/fr/Prices/#boards-prices,Skateboard,fr,Prices,SÍ,SÍ,"{""tag"":""a"",""line"":1369,""class"":""service-jump-pill"",""href"":""#boards-prices"",""raw_href"":""#boards-prices"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/Prices/#boards-prices"",""text"":""Skateboard"",""accessible_name_static"":""Skateboard"",""internal"":true,""ancestors"":[],""destination_language"":""fr"",""destination_category"":""Prices"",""same_page_fragment_exists"":true,""destination_in_scope"":true,""target_fragment_exists"":true}"
PRICES,fr,1369,a,#boards-prices,https://rentalscooterbarcelona.com/fr/Prices/#boards-prices,Longboard,fr,Prices,SÍ,SÍ,"{""tag"":""a"",""line"":1369,""class"":""service-jump-pill"",""href"":""#boards-prices"",""raw_href"":""#boards-prices"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/Prices/#boards-prices"",""text"":""Longboard"",""accessible_name_static"":""Longboard"",""internal"":true,""ancestors"":[],""destination_language"":""fr"",""destination_category"":""Prices"",""same_page_fragment_exists"":true,""destination_in_scope"":true,""target_fragment_exists"":true}"
PRICES,fr,1390,a,https://rentalscooterbarcelona.com/fr/scooter/,https://rentalscooterbarcelona.com/fr/scooter/,Voir la location de scooter à Barcelone,fr,scooter,SÍ,AUSENTE,"{""tag"":""a"",""line"":1390,""class"":""btn btn-outline-dark card-action"",""href"":""https://rentalscooterbarcelona.com/fr/scooter/"",""style"":""width:100%"",""raw_href"":""https://rentalscooterbarcelona.com/fr/scooter/"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/scooter/"",""text"":""Voir la location de scooter à Barcelone"",""accessible_name_static"":""Voir la location de scooter à Barcelone"",""internal"":true,""ancestors"":[],""destination_language"":""fr"",""destination_category"":""scooter"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
PRICES,fr,1399,a,https://rentalscooterbarcelona.com/fr/rollerblades/,https://rentalscooterbarcelona.com/fr/rollerblades/,rollers en ligne (rollerblades),fr,rollerblades,SÍ,AUSENTE,"{""tag"":""a"",""line"":1399,""href"":""https://rentalscooterbarcelona.com/fr/rollerblades/"",""raw_href"":""https://rentalscooterbarcelona.com/fr/rollerblades/"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/rollerblades/"",""text"":""rollers en ligne (rollerblades)"",""accessible_name_static"":""rollers en ligne (rollerblades)"",""internal"":true,""ancestors"":[],""destination_language"":""fr"",""destination_category"":""rollerblades"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
PRICES,fr,1400,a,https://rentalscooterbarcelona.com/fr/rollerblades/,https://rentalscooterbarcelona.com/fr/rollerblades/,Voir la location de rollers en ligne à Barcelone,fr,rollerblades,SÍ,AUSENTE,"{""tag"":""a"",""line"":1400,""class"":""btn btn-outline-dark card-action"",""href"":""https://rentalscooterbarcelona.com/fr/rollerblades/"",""style"":""width:100%"",""raw_href"":""https://rentalscooterbarcelona.com/fr/rollerblades/"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/rollerblades/"",""text"":""Voir la location de rollers en ligne à Barcelone"",""accessible_name_static"":""Voir la location de rollers en ligne à Barcelone"",""internal"":true,""ancestors"":[],""destination_language"":""fr"",""destination_category"":""rollerblades"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
PRICES,fr,1410,a,https://rentalscooterbarcelona.com/fr/bike/,https://rentalscooterbarcelona.com/fr/bike/,Voir la location de vélos à Barcelone,fr,bike,NO,AUSENTE,"{""tag"":""a"",""line"":1410,""class"":""btn btn-outline-dark card-action"",""href"":""https://rentalscooterbarcelona.com/fr/bike/"",""style"":""width:100%"",""raw_href"":""https://rentalscooterbarcelona.com/fr/bike/"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/bike/"",""text"":""Voir la location de vélos à Barcelone"",""accessible_name_static"":""Voir la location de vélos à Barcelone"",""internal"":true,""ancestors"":[],""destination_language"":""fr"",""destination_category"":""bike"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
PRICES,fr,1419,a,https://rentalscooterbarcelona.com/fr/quads/,https://rentalscooterbarcelona.com/fr/quads/,Voir la location de rollers classiques à Barcelone,fr,quads,NO,AUSENTE,"{""tag"":""a"",""line"":1419,""class"":""btn btn-outline-dark card-action"",""href"":""https://rentalscooterbarcelona.com/fr/quads/"",""style"":""width:100%"",""raw_href"":""https://rentalscooterbarcelona.com/fr/quads/"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/quads/"",""text"":""Voir la location de rollers classiques à Barcelone"",""accessible_name_static"":""Voir la location de rollers classiques à Barcelone"",""internal"":true,""ancestors"":[],""destination_language"":""fr"",""destination_category"":""quads"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
PRICES,fr,1429,a,https://rentalscooterbarcelona.com/fr/skateboard/,https://rentalscooterbarcelona.com/fr/skateboard/,Voir la location de skateboard à Barcelone,fr,skateboard,NO,AUSENTE,"{""tag"":""a"",""line"":1429,""class"":""btn btn-outline-dark card-action"",""href"":""https://rentalscooterbarcelona.com/fr/skateboard/"",""style"":""width:100%"",""raw_href"":""https://rentalscooterbarcelona.com/fr/skateboard/"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/skateboard/"",""text"":""Voir la location de skateboard à Barcelone"",""accessible_name_static"":""Voir la location de skateboard à Barcelone"",""internal"":true,""ancestors"":[],""destination_language"":""fr"",""destination_category"":""skateboard"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
